page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality
15704546335,0.07332000000000001,0.6281381822100399,0.35828054450448765,0.4657348773649164
346937065399354,0.07291,0.010644687999444595,0.358165217981743,0.1191938336862624
199098633470668,0.044280000000000014,0.0076404736705627235,0.3490167237800976,0.05470722740732231
153080620724,0.04272,0.28587403208304274,0.34627784114841914,0.23806010615447817
114517875225866,0.04069,0.0028022709611082355,0.3482137859093256,0.05591696813432618
354522044588660,0.03883,0.004715312862907572,0.3479312774185073,0.06170572286815776
205344452828349,0.037950000000000005,0.0042129729751961015,0.34761987299825153,0.04865446534678384
341163402640457,0.03663,0.00952494507427411,0.3475934586718317,0.06768881332015166
18468761129,0.033690000000000005,0.004699790789287003,0.3458357020167956,0.04872787521412101
339226922847416,0.03275,0.04800633710620116,0.3442682763417144,0.20024895039567825
179035672287016,0.03152,0.08079444506886821,0.3374867363891025,0.21348156309348076
86680728811,0.030980000000000008,0.022909654541670158,0.3460973584752021,0.08381043429077235
129255907131113,0.028190000000000007,0.055687999521552005,0.34192087892148265,0.18935691199285923
10643211755,0.02779,0.0017250220527726195,0.3425524562342248,0.03142151029473608
21785951839,0.027610000000000003,0.00416795064920506,0.3386220506474181,0.015994101729447145
868219436604578,0.026650000000000004,0.016500937742479863,0.3418555783521485,0.11161697194115744
799539910084929,0.02603,0.0018642843031568086,0.3368571458975877,0.027253516736275057
160389977329803,0.02483,0.0023497204311397663,0.3430634026385106,0.03830751943006466
95475020353,0.02409,0.4164528722840696,0.3406703232428634,0.18170187001929866
22067606728,0.0238,0.21044677285407676,0.34021426251834264,0.16401168109320277
5550296508,0.023080000000000003,0.009397620165409844,0.3434612236739602,0.04445520208971873
21898300328,0.02149,0.001928437811213352,0.3405857753278134,0.024780890605301337
997108126967413,0.021300000000000003,0.008143860134903697,0.3426550941014189,0.04250653313858782
519305544814653,0.02076,0.07384667865909621,0.3377331366872033,0.14327092478930747
226821494115353,0.01949,0.15353475582994275,0.3364937186399489,0.140747762431553
107705785934333,0.01933,0.20240118889865766,0.3373429384982848,0.14268256971939539
184859785026060,0.0189,0.046005541025423716,0.3355995143996839,0.12086339940423717
407570359384477,0.01854,0.001428254680389761,0.34021707396249434,0.025079133237014554
12566691349,0.018369999999999997,0.015066919360333709,0.3408875218177849,0.0391249068697432
62507427296,0.018240000000000003,0.0007808564570305267,0.3369067649928062,0.020607474349393945
112723252096438,0.01745,0.15706532269040396,0.3313321199362477,0.1509943656768756
59306617060,0.017,0.009524754879555331,0.3411615301261517,0.04177916691270872
5281959998,0.01694,0.0018553637697922962,0.34034082352335915,0.02085880646556695
221573484697614,0.016909999999999998,0.06722843928886879,0.3328375236268553,0.12399395941979435
721683147909323,0.01677,0.0421884845570128,0.3323994964231867,0.10233530805048202
133961323610549,0.01649,0.21595057018441216,0.3307704340424004,0.11506017763615377
