page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality
346937065399354,0.07849,-0.021967819043644067,0.3594695685097859,0.23014163843496035
15704546335,0.07135000000000001,-0.6082854315844407,0.3571902106401921,0.3956228467601701
341163402640457,0.06670000000000001,-0.011367217282962682,0.3563350281771765,0.19994272053124496
179035672287016,0.04891,-0.13106490614894795,0.3483489704448228,0.2641064253708149
153080620724,0.0468,-0.24971010551826295,0.3475811160981574,0.22752033226103552
18468761129,0.04533,-0.00589748259725205,0.34898809553869165,0.10433234796922186
205344452828349,0.0422,-0.005376375790505814,0.3484863421828534,0.08669879536368887
199098633470668,0.04011,-0.005142781687487585,0.3472197726329145,0.07002520177110773
114517875225866,0.03735,-0.005447206719610992,0.34660975897755103,0.0914646210571698
9124187907,0.036489999999999995,-0.002374408739297225,0.3467372588275832,0.08231812958541537
21785951839,0.033530000000000004,-0.009503790456365744,0.3429443031883539,0.036530800579177784
354522044588660,0.033339999999999995,-0.004668368628585524,0.346030110897553,0.08158116671174016
10643211755,0.03134,-0.002039743253647419,0.3435080868148226,0.06134665894647339
889307941125736,0.030920000000000007,-0.005078083479383481,0.3422387191014655,0.06553052544604615
5550296508,0.0308,-0.013723308261256726,0.34568606889820896,0.08226801212691905
339226922847416,0.029790000000000007,-0.04822356148338292,0.3428749996698332,0.16168220480231818
7976226799,0.02961,-0.001457097411525616,0.3432051353174537,0.06835704110029621
86680728811,0.02798,-0.0205903512782338,0.3450224830134352,0.08528256601547746
22067606728,0.0279,-0.21909474541408505,0.3403193925237062,0.17091596399957557
138691142964027,0.02754,-0.035719477959116085,0.3395756173028807,0.13979815095775439
95475020353,0.02671,-0.4518942350074213,0.34086087562201456,0.17930287305432713
142474049098533,0.02643,-0.001344264148992629,0.3406583016170993,0.0539267021025183
21898300328,0.02617,-0.0021890099262966306,0.3419104391758402,0.04849297149422242
908009612563863,0.02562,-0.00242798544265191,0.3430913193415572,0.07083333995995894
164305410295882,0.023670000000000004,-0.009325415603119152,0.34306357079781896,0.06227203702614427
407570359384477,0.02305,-0.0018392846081697366,0.3418580830289955,0.05733236586582161
107705785934333,0.02304,-0.21476106545381107,0.3392551373991629,0.15355404606873532
131201286936061,0.022060000000000003,-0.03031698805026772,0.3367476626613958,0.10681778584685146
184859785026060,0.02187,-0.07346698706191497,0.3392551373991629,0.125628035286548
112723252096438,0.02089,-0.13232971032944182,0.3362511421834253,0.1497335012526016
997108126967413,0.020360000000000003,-0.009081200274068064,0.3417809558216276,0.04860381856380712
69813760388,0.01953,-0.12494235055904784,0.3351856520727524,0.13168848154307064
226821494115353,0.01931,-0.12250636730555793,0.3360114156130067,0.11888260645834646
5281959998,0.01927,-0.0023312120782149905,0.3398885325418255,0.038383688608564864
20950654496,0.019260000000000003,-0.002027048941205342,0.3381193381013682,0.030487014318506922
59306617060,0.01905,-0.008350552923493381,0.3417038634080214,0.04596232197388461
177486166274,0.01893,-0.0033591597041080085,0.33622448900707635,0.048418209514367205
7331091005,0.0186,-0.0046229411405617074,0.3410911166483438,0.03689680525562362
160389977329803,0.018490000000000003,-0.0014752701054963064,0.34029209052671266,0.04423238742786419
799539910084929,0.01763,-0.001622243784841035,0.3341163656454679,0.032822630466380655
721683147909323,0.01746,-0.03620301076659882,0.3327795227213545,0.0961678216169186
133961323610549,0.017159999999999998,-0.13103993445676185,0.3325916532128555,0.10506504469434175
182919686769,0.017140000000000002,-0.15311353842459086,0.3383917757012743,0.1301217936934536
513813158657249,0.01564,-0.04003267625171258,0.3334964154741311,0.08399441447028932
295199098300,0.015609999999999999,-0.0021407484703621256,0.33934741701124616,0.026797654488192893
157750900979288,0.01547,-0.0009987377848927363,0.33865113356982396,0.027354081395585178
228735667216,0.015269999999999999,-0.004026129381543099,0.3399811570978386,0.03223043159957625
169676909894983,0.01512,-0.06239189509113044,0.335413591992557,0.06260012977375717
129255907131113,0.014350000000000003,-0.022579667250588364,0.3320293152682912,0.07982024472952307
34226391050,0.01425,-0.026119397430038948,0.3400520217107436,0.07211102659829725
183356311699411,0.01415,-0.012663197519444726,0.3356737156978177,0.06292538195649634
69983322463,0.0137,-0.016863625710161922,0.3329074997775359,0.0588857318152525
62507427296,0.01369,-0.0009487046121777943,0.3368760351045534,0.03138969046976683
15139936162,0.01359,-0.07886049714824991,0.3339138405913103,0.08884206965482593
389658314427637,0.01355,-0.09748469374598362,0.33501357736233545,0.09924901430726364
219856014723410,0.01335,-0.0044088979731105185,0.33748982841353176,0.026500197187143994
12566691349,0.013009999999999999,-0.012555213521458542,0.3392117290631101,0.027703319120133664
155869377766434,0.01289,-0.004270402231138661,0.3401420078116734,0.03598447300412167
307188559330028,0.01283,-0.055622174919396944,0.33204750936752697,0.05675421367584199
165297924363,0.01279,-0.0017542979785044961,0.3364725267453674,0.01389325727001164
235203259169,0.01259,-0.07940214199326191,0.3317566428443866,0.08749010073058938
122560544447547,0.012459999999999999,-0.0061073274426056215,0.33881072793765515,0.02450798863610062
123624513983,0.01217,-0.09341263668777054,0.3339453867858725,0.09429572070344992
423006854503882,0.01199,-0.023438226565810398,0.3350162233274209,0.04215006570668671
158924294183807,0.0117,-0.08016577963926835,0.3320111231627888,0.07380444699083576
131559043673264,0.01157,-0.0004024857441533324,0.3353791160706754,0.02348185070049462
114364638621903,0.011559999999999999,-0.020200899979875026,0.3334675756020372,0.0669949414313734
13312631635,0.011540000000000002,-0.001180269819555436,0.3369937958540934,0.020036937831292626
56845382910,0.0114,-0.0037278271418526095,0.3367690512739154,0.032472705890258455
610045389164725,0.01126,-0.004059584951792098,0.3341479501201709,0.029623760037780538
6250307292,0.01066,-0.002864029494009741,0.3376053316896797,0.02574620176112931
111938618893743,0.01065,-0.06497662064931951,0.3340505838300407,0.06984944658973108
868219436604578,0.01051,-0.01177864320247498,0.33115833711319353,0.04105281818067998
36019593759,0.01047,-0.04826631470873017,0.33264903527577155,0.06801702712785507
440106476051475,0.01047,-0.05069718817220844,0.3281887323044615,0.07600777669168772
43179984254,0.01036,-0.003333695093898094,0.3326646883658652,0.029037725401750872
325935647511804,0.01012,-0.04145247206738138,0.3223868809265939,0.06741278256548994
114270361928171,0.010029999999999999,-0.0017447097281255409,0.3296604420933764,0.028958082733986562
17614953850,0.00989,-0.0009735913618286627,0.33689744002791555,0.02273331821280203
292351509697,0.00974,-0.04819387427865908,0.3305802191856937,0.0485093751436079
189885532970,0.00972,-0.03160519141736562,0.33299374388967623,0.0698496200487428
169204449790211,0.009670000000000002,-0.10205764161028104,0.33104720234880497,0.07998831040512762
21124264380,0.00963,-0.0010513295807599438,0.3359768166917865,0.013845899523988844
591402597574018,0.009609999999999999,-0.03929524252320519,0.32858278657201634,0.07168893353685908
228702593913193,0.00936,-0.05852184824331954,0.3242004103132504,0.07324135639473706
253546571389025,0.00935,-0.004478629920972949,0.3333784657064073,0.029047402139069728
180213475460766,0.00923,-0.002720752899329218,0.3333548857640025,0.028976587942737584
6622931938,0.00889,-0.0005742828046872644,0.33482053473643497,0.019262065934401135
22561081832,0.008860000000000002,-0.017285124787875243,0.32916670482725635,0.04227244956446893
20446254070,0.008820000000000001,-0.002161737058931226,0.3363898068468051,0.019821506113535538
19013582168,0.00875,-0.0016981557538385198,0.3354215489811382,0.021448919965241706
39795225543,0.00863,-0.009669308586457549,0.3370794917604757,0.015413424129657032
475549362567960,0.00859,-0.021711080463668545,0.3298552738397961,0.06601661624068288
197535293612901,0.008570000000000001,-0.004309494276353575,0.3358039289096768,0.014887193146476099
10513336322,0.00855,-0.0009515539939552566,0.3338823003562159,0.014511949226368314
133279166727577,0.00851,-0.051507308522372,0.32884006701362684,0.05935257312710314
174742062548592,0.008450000000000001,-0.0008683373432268984,0.3355701487623393,0.02188756289413056
