page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality
15704546335,0.08646000000000001,0.5309378922767537,0.3621712687875717,0.4663190315512941
153080620724,0.07160000000000001,0.3718307520058977,0.35576599342491483,0.38247434339947123
346937065399354,0.06552000000000001,0.014830870057480287,0.3554382769799394,0.06174831544049609
889307941125736,0.05295,0.004618196401923934,0.3510811835327549,0.043283121155155396
199098633470668,0.05165,0.006548536680875278,0.3512903939214522,0.05006327403930513
114517875225866,0.04936,0.005569553449026727,0.35098247633410345,0.05187329920413358
86680728811,0.04673,0.02162524089596667,0.3505447700364997,0.08928407640582514
205344452828349,0.040200000000000014,0.0021926798200578644,0.347969812962661,0.0342704414585322
9124187907,0.038439999999999995,0.0018611474559115351,0.3469458536641065,0.03187220904681362
18468761129,0.03785,0.005861383575005162,0.3462976318712171,0.03310810050523278
95475020353,0.03499,0.4950161348192352,0.3437649780963753,0.22624905729873135
21785951839,0.03365,0.005549116109393456,0.3432673280459969,0.015190588032578478
354522044588660,0.033080000000000005,0.003628864176688903,0.3460971464436754,0.03286221429635685
407570359384477,0.029900000000000006,0.0015136036827895685,0.34493552954108025,0.030138766925011044
341163402640457,0.02986,0.003619343889662432,0.345168351486236,0.031204728691385
133961323610549,0.029140000000000006,0.24591940313245506,0.338269165781181,0.173892425648182
5550296508,0.028960000000000007,0.015550569790348657,0.3453565214730512,0.045614715934072896
179035672287016,0.02798,0.05416477984209906,0.33646184578326965,0.14811230153266153
131201286936061,0.027889999999999998,0.028456337687673482,0.33950297428858955,0.12920344419024293
124955570892789,0.027850000000000003,0.0009383840057420428,0.34125538154303386,0.01994687407972118
10643211755,0.026150000000000003,0.002849591398949861,0.341937177520015,0.020655714345065107
69813760388,0.025140000000000003,0.15112449730976818,0.3366673422981881,0.16802006494156566
226821494115353,0.024960000000000003,0.1219790923160666,0.33994074792813866,0.13666358265669634
339226922847416,0.0245,0.021019100767540256,0.3415711985511332,0.10643309952892414
21898300328,0.02366,0.0017351653111011692,0.34184905080104594,0.017997565485172232
138691142964027,0.02336,0.057567366705670475,0.3355627557203803,0.13366654817391935
112723252096438,0.02277,0.15676280479102184,0.3377819130295922,0.15065501721294683
164305410295882,0.02141,0.0064419886614410895,0.34267149329554564,0.029091452256909473
389658314427637,0.02106,0.08810085264093219,0.3368597221098203,0.1286602549428413
997108126967413,0.02093,0.01644422799342703,0.3423757317885591,0.046307187915665834
423006854503882,0.02059,0.06545395877630858,0.3390121632060404,0.0860589894244997
22067606728,0.0203,0.15701827487284234,0.3376905414513328,0.13716381995789795
177486166274,0.01995,0.0022417651567760983,0.3345603020924233,0.017645365813549366
107705785934333,0.01987,0.15043893431496616,0.3379002320266172,0.1334634206810111
5281959998,0.0197,0.003839356811214075,0.34003606554476273,0.01680280339241889
184859785026060,0.01898,0.059749176462737086,0.33755626124779875,0.10327751362516487
868219436604578,0.01854,0.022207575515965385,0.3369827465806,0.08044944335267988
174742062548592,0.01839,0.0008371528296521809,0.3410031481124726,0.01887612584080403
123624513983,0.01811,0.1105698118904322,0.3388146131324893,0.12010908533902676
10513336322,0.01803,0.0005332653016449745,0.3391882579398372,0.011972082137380222
157750900979288,0.01753,0.0009397205361166963,0.3393238399625815,0.013015861523141494
166618413413767,0.017419999999999998,0.023095888112755848,0.3293526327901071,0.11020618883697023
20950654496,0.0159,0.0019477688976648107,0.3370121787902517,0.010098574408047458
216709768355686,0.01589,0.02960393698344955,0.33291758642089736,0.10685689878142919
721683147909323,0.015870000000000002,0.029027909044330023,0.3311642675672513,0.08356550586167485
12566691349,0.015290000000000003,0.0032797193496327684,0.3401914115556154,0.02014373493736785
238680483163972,0.015059999999999999,0.04866316237460582,0.32993891549982485,0.09485368704284082
182919686769,0.01483,0.10220251123873204,0.3370282348898622,0.11342870891996704
307188559330028,0.014600000000000004,0.041276312791523884,0.3344337694170072,0.059475504436796965
169676909894983,0.014520000000000003,0.056439944670434124,0.3352579468540198,0.05951190996064116
142125212473533,0.01444,0.03968122126563395,0.3255807637387008,0.08991316060010725
610045389164725,0.01419,0.003348493177688809,0.3375965340944551,0.015280464917643802
7331091005,0.0137,0.005871590998962692,0.3389877952684248,0.012871538305337826
513600888679373,0.013609999999999999,0.08497509479673307,0.3306045242478441,0.09781519225697038
169204449790211,0.013580000000000002,0.07672079400661899,0.33023669430442754,0.10285008211041155
228735667216,0.01334,0.00549520968575002,0.3399543614586594,0.014685056033174496
59306617060,0.01318,0.003810088432844718,0.33998431506419635,0.022336042905902218
36019593759,0.01315,0.0461589097759711,0.3339259672527258,0.09117240684709718
6250307292,0.013059999999999999,0.005950475989442279,0.3394432418352191,0.015145346696505517
142474049098533,0.013019999999999999,0.0009583622370377148,0.3341283768966588,0.011365531364241238
158924294183807,0.012980000000000002,0.06889677403983108,0.3315859680915548,0.07943403919262708
440106476051475,0.01296,0.046718852096694574,0.3299312214475228,0.0848299310083071
380516878697366,0.01268,0.0008146697508436316,0.3292632097740983,0.011026760274698592
7938522410,0.01262,0.007729035222420198,0.33892012492960805,0.01686125044037254
31732483895,0.01251,0.001171642257054082,0.3388146131324893,0.013874050723108919
133352176797969,0.012430000000000002,0.04978812724619815,0.3335480923330043,0.06928154168382604
295199098300,0.01213,0.0011370625377387525,0.3382556868813563,0.01167869484107874
513813158657249,0.01212,0.026758292760027717,0.3321620391253881,0.05802861462479338
