page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality
346937065399354,0.09772,0.9634132212748756,0.3642185115002878,0.1017193650321367
15704546335,0.09744,0.008549575493687853,0.36428751159719,0.45814595644641026
153080620724,0.09407,0.0084785799836488,0.36265058655696775,0.42433167811358796
18468761129,0.05345,0.057807793978875525,0.3511336649329791,0.055054884121834936
889307941125736,0.05106,0.08623620407731418,0.3490193867671145,0.048922513048637165
205344452828349,0.050060000000000014,0.02931022754526497,0.3502798934981384,0.04867896920611523
354522044588660,0.04417,0.02565391489088622,0.3489422827959165,0.04987188026874954
114517875225866,0.04261,0.06366707992176969,0.3482169738598717,0.041727510802125285
179035672287016,0.04186,0.0014794334405077829,0.3452162515355073,0.1726364726704575
9124187907,0.04,0.023612055781723075,0.34653354044605683,0.035368938659596
86680728811,0.03832,0.017364287043333957,0.3476148490750414,0.07415100858150812
10643211755,0.03806,0.022518773404834647,0.34623241216694023,0.03553464047621303
199098633470668,0.037250000000000005,0.003255362357398648,0.3461131907949417,0.023587696920695775
7976226799,0.036480000000000005,0.014898434566135913,0.3442033592728496,0.034095688846823145
22067606728,0.036230000000000005,0.002337945713315965,0.34448218367242883,0.18854979985622916
95475020353,0.036070000000000005,0.006097945790718928,0.3445036504149344,0.2035948966554292
133961323610549,0.034280000000000005,0.0023971647130886712,0.3413896643970115,0.1689145003816523
131201286936061,0.03411,0.0006061597347037507,0.3426619273016429,0.14135308776060346
5281959998,0.033400000000000006,0.02934487151815694,0.3454157688904821,0.032742329903369505
21785951839,0.03211,0.00481071317767885,0.3425186229532415,0.012406478285942697
341163402640457,0.03196,0.010439990078916151,0.3454319560813888,0.0320754563403661
5550296508,0.031400000000000004,0.03308786597630181,0.3456533331741717,0.046795655487157466
21898300328,0.03125,0.013173403017035273,0.3443641643928089,0.027660418461310142
339226922847416,0.029960000000000007,0.0033179363244625177,0.3429675124500279,0.11588991101737052
20950654496,0.029730000000000006,0.007306151095791669,0.343957082896272,0.024646218241505077
407570359384477,0.028450000000000007,0.006765191324330842,0.3434015811240659,0.022917992878350855
177486166274,0.026990000000000004,0.07278067749386115,0.3411684496460658,0.02822988925228487
69813760388,0.02603,0.0021478994577781123,0.3393699327268911,0.15775181751058015
423006854503882,0.02584,0.0009226574380148916,0.3422562093852272,0.085739192174799
124955570892789,0.024780000000000003,0.01801357424954104,0.3402340939077033,0.02236535952582916
107705785934333,0.02464,0.001747863928099062,0.3405904340521085,0.13295278137708116
136264019722601,0.02433,0.0009279405598858412,0.3378481642155763,0.1213994953948983
112723252096438,0.02424,0.0014894604856517046,0.3398967831734921,0.1331124471531558
62507427296,0.02277,0.01804028650151903,0.34091861150228514,0.02150914982417185
138691142964027,0.02245,0.0003938245895896018,0.33999084910263105,0.10957118514231544
6934857868,0.02093,0.0011857041815820015,0.3370499983460104,0.11314656080200233
184859785026060,0.02013,0.001801412567532579,0.3387979901407113,0.09167730048272744
111938618893743,0.02012,0.001107432553788266,0.337884299641451,0.10887657538736392
