page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality
15704546335,0.10778,0.5915937608390341,0.3694550851067759,0.6220728368065715
346937065399354,0.0561,0.007694263186855712,0.3519987779821757,0.06082866089194409
199098633470668,0.052800000000000014,0.0091456676383638,0.3516795154393697,0.06818136117461578
114517875225866,0.049819999999999996,0.004482497415922731,0.3509691708622345,0.06252524063886336
153080620724,0.046930000000000006,0.33723983983447137,0.34714609771636595,0.2430959094655408
179035672287016,0.04268,0.1296183613613887,0.34514610495044434,0.233120181398343
205344452828349,0.03853,0.0052518960932570755,0.3474398816981051,0.039010831816770015
354522044588660,0.03704,0.005956246156121594,0.34741393958176403,0.054779253485981554
164305410295882,0.03429,0.0073609128423986455,0.3463335865871668,0.05989153858838467
86680728811,0.03305,0.017302238185013242,0.3466059132525018,0.07672138589165363
21785951839,0.03236,0.007350600818777487,0.3416041523618318,0.018982216314675792
22067606728,0.031400000000000004,0.23505713223673186,0.34160972575073023,0.18038982256110708
112723252096438,0.03119,0.1727112578847608,0.3407369251039684,0.19202499361944597
341163402640457,0.030070000000000006,0.00714256501772133,0.34500392675301544,0.04210027658313122
18468761129,0.027260000000000003,0.004420611811116286,0.3434363958716949,0.029447609748084812
184859785026060,0.02723,0.05932243817922243,0.34066208355849104,0.14796460862684027
9124187907,0.025900000000000003,0.0012891224441170398,0.3418216493733267,0.02216065571694602
889307941125736,0.025030000000000004,0.0031332478508512025,0.3401142485273061,0.020984224380970893
997108126967413,0.02477,0.006275117079725654,0.3433096946262616,0.04112603205454514
339226922847416,0.02468,0.04319563511460181,0.3408922568944458,0.13453412256632244
124955570892789,0.0231,0.0008695169472292749,0.3411005125272061,0.018353981633654773
107705785934333,0.02306,0.2131311443597156,0.3388482770399449,0.1417749146286587
5550296508,0.02225,0.01014900246804448,0.3432393454322676,0.039967248818407575
10643211755,0.02159,0.0015741052119465431,0.3410088487086931,0.017769649007760617
21898300328,0.02145,0.0018327167199659012,0.3406842554034634,0.020122612777822194
95475020353,0.021040000000000003,0.4283946781195568,0.3388400516355211,0.14428856025281608
226821494115353,0.020800000000000003,0.11130107421463206,0.33696418093428643,0.11762408165409176
158671177481084,0.01894,0.03356514386021567,0.33588307603371603,0.09934491970836036
59306617060,0.018230000000000003,0.01209945474040764,0.3415762881450252,0.04149996480250979
129255907131113,0.01795,0.028161847084333645,0.3338825764539233,0.09700250739434393
138691142964027,0.0178,0.0273280103363229,0.3360528895637425,0.08899837477438519
131201286936061,0.017580000000000002,0.027220850699866125,0.332821123830104,0.09237414613638092
407570359384477,0.01728,0.0013031936065413848,0.3397279526007603,0.01884068886260731
7040724713,0.016819999999999998,0.004877567217492336,0.3407424702303371,0.05226933419059037
5281959998,0.01625,0.002619249726126188,0.3394057920362093,0.015425659739686159
799539910084929,0.015819999999999997,0.0012766718754094904,0.3337654853658591,0.010574691080491624
177486166274,0.015269999999999999,0.0019554426246748647,0.3317322323734296,0.01562880293866678
721683147909323,0.01514,0.04206600690043225,0.3323166573138075,0.08757210767447211
157750900979288,0.015,0.0007845429619519009,0.3368964080276391,0.01183068146712987
519305544814653,0.01492,0.0624854955346966,0.3351491962306219,0.09295124294711844
20950654496,0.0148,0.0014752654440556027,0.3360421026475746,0.009359848353704318
12566691349,0.01475,0.009179752417381044,0.33999550705087045,0.03002083640296958
182919686769,0.014690000000000003,0.08187428126041546,0.3364416802962031,0.10448130128973449
123624513983,0.014650000000000003,0.10064860174845697,0.33574034989559204,0.10401387231530941
114364638621903,0.01455,0.02728826547139987,0.33347311663489954,0.08817409319402211
1425604894326440,0.01455,0.00420317447366091,0.33964528903853025,0.024887624171126388
174742062548592,0.014459999999999999,0.0010353624767149485,0.3395571589006893,0.01621361248600101
133961323610549,0.014159999999999999,0.17662686865016372,0.3288949099646373,0.08873887977935357
165297924363,0.013970000000000002,0.0018540671491378024,0.3386400231396624,0.013719747605586665
513813158657249,0.013859999999999999,0.039705875931663706,0.3307679706594486,0.07708876634749953
169204449790211,0.01385,0.13744820298518948,0.3311236745166884,0.09957895364140538
295199098300,0.013840000000000002,0.0017898347350707544,0.3382597992005324,0.01667458553236394
158924294183807,0.0134,0.0598384234642774,0.331467025142894,0.08257821352273935
486474041433960,0.01313,0.01222589834539046,0.333186561598844,0.07006673725469412
124016042296,0.012730000000000002,0.009966363386363405,0.3331574030695778,0.04710647779395687
