page_id,degree_centrality,eigenvector_centrality,unweighted_eigenvector_centrality,closeness_centrality
15704546335,0.12267306759275809,0.7906149693299995,0.44308361357585785,0.36782907301307477
346937065399354,0.09803120451469574,0.024044353831269613,0.19696020692997915,0.3611506770279285
18468761129,0.08272260667500829,0.00721315914079014,0.17737999186788528,0.3570658228976336
179035672287016,0.0697505170960905,0.04602417152081956,0.2476463438174106,0.3529510233209695
21898300328,0.06908659125150021,0.0042577619926604734,0.1325598767754014,0.3541460396039604
5550296508,0.0667117795766196,0.015292235779815892,0.14960942582259626,0.35387387705707246
205344452828349,0.061706800132785164,0.002108776509527086,0.11377040242878207,0.3520298769771529
131201286936061,0.05954904113786675,0.03860750928633388,0.19501709863179226,0.34945655018405763
114517875225866,0.05951073772375577,0.0045083818075756016,0.11052771615958,0.35153562653562653
95475020353,0.056650749470136104,0.5018550727197666,0.23767039890018204,0.3500366978889976
21785951839,0.04625775644135747,0.004318743616617649,0.04159196772717337,0.34722125918735264
86680728811,0.046066239370802585,0.019099683594566964,0.11176895658218299,0.3489117465183727
199098633470668,0.0450575827992135,0.003874128346545662,0.04552206256750175,0.3478483606557377
354522044588660,0.0440872296417354,0.0024602041212174373,0.08888425223194471,0.347987352547732
7976226799,0.0433339291642195,0.0011706976197683253,0.08246361897742673,0.3465514407564079
5281959998,0.03780546972753505,0.002718708914107984,0.08063931911411644,0.34610234213686514
10643211755,0.036758509741834984,0.001767098214839919,0.07232585168571312,0.34529391484226857
155869377766434,0.034779500012767806,0.007948063856753321,0.08382147518544211,0.3460604856474003
182919686769,0.03470289318454585,0.11647744927189126,0.16174345229505788,0.3446137171072439
799539910084929,0.03451137611399096,0.0010094589657064206,0.0575599403318533,0.3414736016638538
112723252096438,0.030617195679374886,0.06275848362854733,0.14081085090838383,0.3419691330624509
69813760388,0.029621306912489466,0.07359148875640648,0.12437684983543416,0.3415988062246856
339226922847416,0.028753096192640635,0.013058299638585968,0.10505533601315657,0.34200416609752765
341163402640457,0.028459436684456472,0.0018169851891761165,0.04897962705328376,0.34378566708716285
20950654496,0.02716988840938689,0.0013566999641736579,0.03874923645252173,0.34153182492455114
184859785026060,0.02699113914353566,0.041137075979160206,0.11270822797872902,0.33965255580896503
226821494115353,0.026429355736574654,0.061437789937076485,0.1092671484788652,0.3402988371006515
24085780715,0.026199535251908785,0.0005548924097849683,0.04352117924343805,0.34128160567027876
177486166274,0.025012129414468474,0.0019268213654635921,0.05391650239668066,0.3390747198429089
142474049098533,0.024680166492173333,0.0010591964287391556,0.04616814676156779,0.34070980855750505
157750900979288,0.02455248844513674,0.0006730850957659038,0.03542043623002949,0.3409678956865148
114364638621903,0.02443757820280381,0.016163072046212052,0.08515766573309173,0.34016880646695197
6250307292,0.024348203569878196,0.0032765311309423673,0.05945498171292849,0.3434378938163862
189885532970,0.024118383085212327,0.029395359884180856,0.10744751307823382,0.3400792876000645
389658314427637,0.023492760654733023,0.041145982542154784,0.10235972390506491,0.3395863355090277
12566691349,0.023262940170067158,0.0047812889917911595,0.0473790935600405,0.3429615868640259
529525930430284,0.02321186895125252,0.009415477425838264,0.09669434502165554,0.3383473252141011
610045389164725,0.022943745052475678,0.002483581648933175,0.04560944981586254,0.34075617743376
407570359384477,0.022816067005439082,0.0009516657595974277,0.038150614202390964,0.34165998601327036
13312631635,0.02268838895840249,0.0016047840366070897,0.029891363735369384,0.3413572146764601
423006854503882,0.02253517530195858,0.1358408956778617,0.060931257669077435,0.34085765336509827
123624513983,0.02250963969255126,0.050611456236167834,0.10235749659500387,0.3406750401809632
979613892126968,0.022139373356145145,0.0021552735152931698,0.04183093823879834,0.33881662409715996
56845382910,0.021922320676182935,0.002290337053851714,0.0506890810838806,0.3406779372746445
169676909894983,0.02137330507392559,0.054802047638847724,0.06510979211180748,0.3383959116442117
307188559330028,0.02099027093281581,0.035194933829094464,0.06432170411096207,0.3380988952560997
86973707921,0.020747682643446286,0.0008838078871499429,0.03717197639979071,0.3404810470848207
221573484697614,0.020377416307040166,0.02242409780689558,0.08610308264550913,0.33735010778765834
107705785934333,0.020275273869410894,0.05655762805632787,0.0985491806724484,0.33803327933036315
14516439825,0.019892239728301116,0.0006501062439844096,0.0399109158486091,0.34042028874669655
868219436604578,0.019892239728301116,0.01536509349146273,0.0560976602742194,0.335089876456467
451075468389015,0.019841168509486477,0.0525256572170734,0.07113453034653508,0.33616399963078264
38423635680,0.019573044610709633,0.0005215815083607466,0.036279277197110694,0.33704074507197485
111938618893743,0.01934322412604377,0.04229848063172238,0.08110622662892066,0.33865336658354117
7642602143,0.01931768851663645,0.0008261238242663363,0.042352533400399586,0.3390087246447944
62507427296,0.019241081688414492,0.0006080184665953036,0.03720588719497353,0.3374069332614628
997108126967413,0.018883583156712035,0.011387563677950088,0.03853535198855016,0.3416628998831586
228735667216,0.0184877812108986,0.0032667448462392434,0.03362560038130706,0.34171244327680916
7962048097,0.018130282679196138,0.0003839422271731076,0.03459997910302241,0.33828446936431805
