,page_id,degree_centrality,eigenvector_centrality,unweighted_eigenvector_centrality,closeness_centrality,week
30,228735667216,0.017796816772890328,0.011651205901457,0.048535174808140485,0.3381262919859752,2016-07-31
31,157750900979288,0.017239577891547384,0.0009078287036579997,0.04366708965256015,0.3255016216810511,2016-07-31
32,519305544814653,0.016978372165917882,0.10501347723446927,0.105528503721493,0.32471620510008226,2016-07-31
33,123624513983,0.01683906244558214,0.14146735010918335,0.11949499130469166,0.3271851205145491,2016-07-31
34,721683147909323,0.016647511580120504,0.03613190253309112,0.1010327954964246,0.3211829286814641,2016-07-31
35,13652355666,0.01656044300491067,0.015184366095964637,0.06191773116947634,0.3412480693423085,2016-07-31
36,142474049098533,0.016281823564239194,0.0017049706768519773,0.05643052200287923,0.3275797207284959,2016-07-31
37,155869377766434,0.01617734127398739,0.010369591282896115,0.06937590254839766,0.33986132794563323,2016-07-31
38,610045389164725,0.016055445268693624,0.010961463996505766,0.05574470489292261,0.3289592106578962,2016-07-31
39,21124264380,0.01602061783860969,0.0019213871777626012,0.0203184455226979,0.3288605513962633,2016-07-31
40,184859785026060,0.015672343537770347,0.04652027233200468,0.09047010473090457,0.3256842383173458,2016-07-31
41,31732483895,0.015393724097098875,0.004184046118310826,0.03178919710383977,0.3315267295245347,2016-07-31
42,133352176797969,0.015324069236931009,0.04382312487080195,0.07539889753715802,0.3268997195415498,2016-07-31
43,389658314427637,0.015062863511301504,0.06589750802583272,0.10506153523221558,0.3255338332636949,2016-07-31
44,107705785934333,0.014627520635252324,0.08780168030751985,0.09812922213625,0.3260895903779009,2016-07-31
45,513813158657249,0.01454045206004249,0.04663487222875487,0.08993769138804593,0.31615817519729184,2016-07-31
46,253968658003230,0.014488210914916588,0.003978590622393464,0.025535262324168147,0.32906158651120915,2016-07-31
47,56845382910,0.014383728624664787,0.005019115885448586,0.06346988338604193,0.33281622375106795,2016-07-31
48,7331091005,0.01436631490962282,0.03005364557222316,0.0267175181820278,0.3347428881552169,2016-07-31
49,6250307292,0.014157350329119215,0.0047975949419121295,0.055159411199461265,0.3334684958662792,2016-07-31
50,62507427296,0.013843903458363808,0.0013993196383074726,0.047985037314848336,0.3294460641399417,2016-07-31
51,69813760388,0.012833907985929718,0.13346524717309924,0.09030351479373364,0.31581754565625536,2016-07-31
52,122560544447547,0.012659770835510049,0.00266207464776149,0.033291728386010036,0.3365771583183648,2016-07-31
53,221573484697614,0.01259011597534218,0.06264884602072908,0.0923199305962898,0.3226987846749141,2016-07-31
54,86973707921,0.012294082819628741,0.0007366164084865084,0.029278626276194927,0.3282116092412753,2016-07-31
55,295199098300,0.012102531954167104,0.0012862366978684792,0.02399227432252356,0.32964047520960216,2016-07-31
56,189885532970,0.012032877093999236,0.0526847553491465,0.07850550794927086,0.32790988735919896,2016-07-31
57,43179984254,0.011806498798453665,0.009015559687905008,0.05448226942417415,0.32411188351852865,2016-07-31
58,169676909894983,0.011440810782572357,0.028740785036993483,0.04043539862176232,0.32418641321010905,2016-07-31
59,114364638621903,0.011423397067530388,0.019418008769713484,0.06783104152827077,0.324339128624796,2016-07-31
60,34226391050,0.01140598335248842,0.017063229717598147,0.06736408728075725,0.3363400890666182,2016-07-31
61,142125212473533,0.01135374220736252,0.041129471400755714,0.08055585194720012,0.3115109427609428,2016-07-31
62,111938618893743,0.011249259917110715,0.07056689279533578,0.0716541719279454,0.3208765959291613,2016-07-31
63,22156858944,0.011040295336607112,0.006489622466173752,0.017784043476682727,0.3309227072039345,2016-07-31
64,219856014723410,0.010900985616271376,0.00304871271980848,0.026072520836585136,0.3295560799679416,2016-07-31
65,36019593759,0.010744262180893673,0.041915034417943496,0.06248217727150171,0.3157973333333333,2016-07-31
66,182919686769,0.010726848465851705,0.09129124418790224,0.09192065507718084,0.3268528025259718,2016-07-31
67,136264019722601,0.010465642740222198,0.1250608315281452,0.062092438636573766,0.3088494559717919,2016-07-31
68,440106476051475,0.010430815310138264,0.05590925033072258,0.08546678707518032,0.31785192819720004,2016-07-31
69,133279166727577,0.01034374673492843,0.11581062320358035,0.0762556229910954,0.3105177043128042,2016-07-31
70,591402597574018,0.010274091874760562,0.03931723419068136,0.07752517045097437,0.313363957746777,2016-07-31
71,114270361928171,0.010082541009298923,0.005390087731524668,0.04483611608150362,0.3242219155879712,2016-07-31
72,235203259169,0.01004771357921499,0.0956480318366832,0.0693108723099234,0.31553817131529305,2016-07-31
73,95926963131,0.009995472434089091,0.013593799495049208,0.030751698555979614,0.3357222234821854,2016-07-31
74,13312631635,0.009960645004005154,0.002327562190459555,0.020426618529376786,0.3211341548073586,2016-07-31
75,868219436604578,0.00992581757392122,0.01238916322464766,0.03304253449685028,0.3159456171429791,2016-07-31
76,380516878697366,0.009734266708459584,0.0015409768132051355,0.033837608775417916,0.3157064098872858,2016-07-31
77,6622931938,0.009716852993417615,0.00019843019469256584,0.01886232043797931,0.3158815684182449,2016-07-31
78,169204449790211,0.009716852993417615,0.07770045503986933,0.07913492244072345,0.3065120612899886,2016-07-31
79,228702593913193,0.00969943927837565,0.10101769624865192,0.08258780910460395,0.2981350197373721,2016-07-31
80,216709768355686,0.00968202556333368,0.040341549223634116,0.07078979614217773,0.31250065970719554,2016-07-31
81,253546571389025,0.009473060982830078,0.01073636328979855,0.04592284786748163,0.3309301051831484,2016-07-31
82,38423635680,0.009455647267788109,0.0010955783840907163,0.035145371544633104,0.3134336258826768,2016-07-31
83,38245492451,0.009438233552746143,0.0027736763530693005,0.020649810961205824,0.3317421899511452,2016-07-31
84,197535293612901,0.009368578692578277,0.003566148198133261,0.015966207667990926,0.3217169247487096,2016-07-31
85,146422995398181,0.009264096402326472,0.00790050889576922,0.04786531635750777,0.3300557413600892,2016-07-31
86,180213475460766,0.009142200397032705,0.009212536236703529,0.04215798501653578,0.31915742267930103,2016-07-31
87,307188559330028,0.009020304391738936,0.03128343743728938,0.035745000015874794,0.3124511893956983,2016-07-31
88,131201286936061,0.008898408386445164,0.014969217010663172,0.03712078469958779,0.3131054613139304,2016-07-31
89,7642602143,0.008863580956361231,0.001900001638632745,0.03827150870404746,0.3113405964749926,2016-07-31
90,5633824547,0.008828753526277296,0.02771612128632733,0.05439803796387238,0.3064866767427897,2016-07-31
91,115099421882868,0.00881133981123533,0.0005196674794571784,0.02302373930482611,0.3188412040277853,2016-07-31
92,289079127883350,0.00881133981123533,0.03282699093174523,0.06953582962482258,0.3163000395294922,2016-07-31
93,273864989376427,0.008741684951067459,0.005206061643899179,0.04205418240875903,0.32921526982397226,2016-07-31
94,59344923821,0.008532720370563856,0.0019430115658969896,0.01942594612591497,0.328484727446216,2016-07-31
95,195530355493,0.008532720370563856,0.03443918166095361,0.04268899703465203,0.3070142691222831,2016-07-31
96,10606591490,0.008497892940479923,0.0025689645660645897,0.03017967037461085,0.3286889522942502,2016-07-31
97,62317591679,0.008375996935186153,0.007953522510020173,0.040580527382767836,0.334576439743242,2016-07-31
98,114288853688,0.008375996935186153,0.00708933641864357,0.03281956341989958,0.3353837439818748,2016-07-31
99,9258148868,0.008358583220144185,0.0004315401935753525,0.023866467527609552,0.3209078985876411,2016-07-31
100,618786471475708,0.008323755790060252,0.0010513866576575446,0.026625992163985188,0.3291237743735687,2016-07-31
101,166618413413767,0.008288928359976317,0.02693014467515755,0.059646407786124574,0.3067597811671088,2016-07-31
102,158924294183807,0.008167032354682548,0.0599459912517156,0.050372473822561,0.304237915159487,2016-07-31
103,52150999700,0.008132204924598612,0.003503555009117189,0.02223027662856577,0.33105592145724544,2016-07-31
104,68771922854,0.008114791209556648,0.0022746731478613747,0.0170687208625545,0.3155953523078563,2016-07-31
105,338028696036,0.008010308919304845,0.0031169135936000834,0.02756839592128349,0.3338369942717965,2016-07-31
106,153213781413350,0.007870999198969109,0.0007461634290467853,0.028706707306505437,0.3180841462890541,2016-07-31
107,22561081832,0.0078013443388012405,0.018420397976427662,0.032831297170571636,0.3155684410241105,2016-07-31
108,10018702564,0.007749103193675339,0.0010790133886933056,0.02200643528862853,0.3202968636742289,2016-07-31
109,1425604894326440,0.007714275763591405,0.003508951515655209,0.018339077054548483,0.33126335694225323,2016-07-31
110,799539910084929,0.0076968620485494375,0.0006356942392496881,0.01906731896779366,0.3094919506585825,2016-07-31
111,325935647511804,0.007662034618465502,0.02147508663458759,0.05176639176540974,0.30482995788845074,2016-07-31
112,42354254341,0.007644620903423538,0.002299189999156495,0.01696299627857575,0.3302287709279109,2016-07-31
113,131929868907,0.007574966043255669,0.00046128856481410637,0.015015858473320385,0.32656798076286697,2016-07-31
114,219367258105115,0.007470483753003866,0.006614471296336989,0.030110493913657263,0.3337015329125338,2016-07-31
115,208421665712,0.007453070037961898,0.0038224926334513116,0.0191530249700978,0.3295780919514639,2016-07-31
116,163513530519501,0.007453070037961898,0.0005357272068500699,0.02138599989613524,0.3171878850212665,2016-07-31
117,39795225543,0.007435656322919931,0.06497520783373692,0.013883085216109555,0.329387419060546,2016-07-31
118,292351509697,0.007435656322919931,0.04007949620810938,0.036816187850214864,0.313792409034542,2016-07-31
119,139398939438430,0.00733117403266813,0.0005021522374306997,0.02373058192603629,0.316009691846254,2016-07-31
120,15139936162,0.0072615191725002625,0.03039529000201598,0.046870339845510686,0.3173306751556856,2016-07-31
121,12795435237,0.007244105457458294,0.05032429770453551,0.049820473733174366,0.3184022885903875,2016-07-31
122,25987609066,0.0071918643123323935,0.0017507914738641266,0.03616424979546387,0.316218958611482,2016-07-31
123,232843448409,0.007174450597290427,0.00043502973948787797,0.023518484855749408,0.3122765196662693,2016-07-31
124,129930197818,0.0069480723017448535,0.002561085733637995,0.013967692044721976,0.3267878627327616,2016-07-31
125,254541051349349,0.006895831156618953,0.03323366569263033,0.05069164201148384,0.30157582178036285,2016-07-31
126,31160214090,0.006878417441576986,0.00303799934014218,0.017182638736512518,0.3284227808222217,2016-07-31
127,532854420074062,0.006843590011493052,0.027630388345210446,0.035918711056539765,0.3287546499361501,2016-07-31
128,18943096862,0.006808762581409118,0.00036682032995754286,0.014160176523064347,0.31687555522257066,2016-07-31
129,468285376597666,0.006773935151325184,0.00047561430223788865,0.009994901892995357,0.30777707317580283,2016-07-31
130,8719774366,0.006756521436283218,0.0010557372649121117,0.010806223117329136,0.3082866484786638,2016-07-31
131,89033370735,0.006756521436283218,0.004460806172856116,0.017652118328904117,0.3259136944077499,2016-07-31
132,92925746942,0.006704280291157315,0.03804544185988905,0.051751435768391085,0.3098968964253938,2016-07-31
133,20446254070,0.006425660850485843,0.0013352892884769068,0.016790797612961955,0.3278663108118584,2016-07-31
134,26423400230,0.0064082471354438755,0.0007618945708044807,0.016894288808286074,0.3136527846934559,2016-07-31
135,475549362567960,0.006321178560234041,0.025067609475819642,0.05484243823415911,0.3060146567852233,2016-07-31
136,37763684202,0.0063037648451920725,0.001930545772845804,0.03027673211288778,0.33153415453527435,2016-07-31
137,134486075205,0.0063037648451920725,0.003065848211453889,0.020070912505523755,0.3314487869865544,2016-07-31
138,7533944086,0.006199282554940271,0.01159733275980532,0.027954612376782862,0.3335361182461358,2016-07-31
139,200137333331078,0.006199282554940271,0.0015328087789899998,0.03134052315694474,0.3137890832008479,2016-07-31
140,6333396177,0.006147041409814371,0.031231474305795495,0.05283236832450679,0.3085147400560633,2016-07-31
141,311190048935167,0.006147041409814371,0.055418686020169916,0.0475796663318823,0.3059229561048194,2016-07-31
142,413605605357873,0.006025145404520601,0.0344743687524791,0.045399647974719216,0.29704023276813485,2016-07-31
143,131247023568988,0.0059380768293107655,0.004123779491522586,0.03028257190468728,0.3148904488406722,2016-07-31
144,190759221080032,0.005920663114268798,0.0012512877276728033,0.010481421512677024,0.3243462351690969,2016-07-31
145,108038612554992,0.005903249399226832,0.005689222249712784,0.02908752000786977,0.3136594306539957,2016-07-31
146,150354326163,0.0058684219691428965,0.007363244594583691,0.027050541674428514,0.3190955044675095,2016-07-31
147,201956993160690,0.00585100825410093,0.02132376258820144,0.05241459174280532,0.3096149421681203,2016-07-31
148,210732882417014,0.005798767108975029,0.01676585023508112,0.03101765488605218,0.3071958495460441,2016-07-31
149,545775132233909,0.005711698533765194,0.0007343286759397662,0.02033807209830496,0.3104167758846658,2016-07-31
150,10513336322,0.0056942848187232255,0.00074246055498333,0.013519822924541135,0.31473980757986497,2016-07-31
151,304981108326,0.005624629958555357,0.0007513341570184434,0.01850526365719624,0.3060937532309092,2016-07-31
152,7976226799,0.005589802528471424,0.0005422403894520623,0.022668357116357167,0.30535500639465324,2016-07-31
153,29259828486,0.005589802528471424,0.0006887647448726523,0.01795327642640569,0.3024940484096737,2016-07-31
154,486474041433960,0.005572388813429457,0.011630256236027968,0.036032820674350687,0.3056576502168077,2016-07-31
155,142868065759441,0.00555497509838749,0.024359919714074058,0.03802253756604505,0.3081166026621707,2016-07-31
156,171133359591663,0.005520147668303556,0.0005472536393745922,0.010410851023443628,0.3110200651328921,2016-07-31
157,5863113009,0.005467906523177655,0.003058394312918956,0.020512196584391018,0.3305384675501569,2016-07-31
158,238680483163972,0.005467906523177655,0.030839279982970525,0.04906436890921837,0.302586797215948,2016-07-31
159,10664530778,0.0054330790930937215,0.0007572531738348536,0.016782786329179195,0.3172150732339737,2016-07-31
160,295732903793433,0.005293769372757985,0.002794392342254655,0.020710508005052083,0.3128110306936447,2016-07-31
161,21516776437,0.005276355657716017,0.0006250967836437972,0.02162941574534397,0.30820641480756616,2016-07-31
162,150799104953073,0.005276355657716017,0.032655503651126336,0.035063389333485656,0.3101858642583241,2016-07-31
163,140738092630206,0.005241528227632083,0.016539577237352443,0.029576610018734007,0.31748040277524586,2016-07-31
164,217940775059524,0.005241528227632083,0.022347205397035164,0.022587392733581416,0.3164386489952971,2016-07-31
165,21090771700,0.005206700797548149,0.011073449271053451,0.030177516963152157,0.3120625685133654,2016-07-31
166,93228695778,0.005206700797548149,0.01632141063462219,0.03373302601380893,0.29009847631179264,2016-07-31
167,6363207806,0.005189287082506182,0.00120114207512779,0.012046904224316764,0.31529622253698125,2016-07-31
168,156720204453023,0.005189287082506182,0.001374153646899634,0.011649284735265405,0.32532635928091075,2016-07-31
169,18356341358,0.005171873367464215,0.009616902949286077,0.016948530311384324,0.32552667458327833,2016-07-31
170,165583971161,0.005171873367464215,0.0017336318347470074,0.009676622741070636,0.32537283907199616,2016-07-31
171,467133963318685,0.005171873367464215,0.03364484464863377,0.04747664140120213,0.2993286690662029,2016-07-31
172,513600888679373,0.005154459652422247,0.050201325703749945,0.04359068907554126,0.295442525122494,2016-07-31
173,143666524748,0.005137045937380281,0.0008533125153920673,0.012077566860837288,0.323244895730975,2016-07-31
174,172530812092,0.005102218507296347,0.004400720908517717,0.011242581504688296,0.32095660375313034,2016-07-31
175,271042954725,0.005102218507296347,0.07494279527456398,0.037241216629245816,0.2970909054418833,2016-07-31
176,424717587573142,0.0050848047922543785,0.0026744103105467987,0.006408899290464572,0.3023210693461589,2016-07-31
177,20324257234,0.005049977362170445,0.0015208864007539525,0.02372825907280314,0.3151787425213448,2016-07-31
178,223649167822693,0.005049977362170445,0.0005387708336808648,0.01931514551069345,0.30727236873514546,2016-07-31
179,43279570822,0.005032563647128479,0.021553473742222874,0.012934908850326172,0.3222176269563135,2016-07-31
180,118436878597,0.004858426496708808,0.012445766019762985,0.02847813394572608,0.3027415050156964,2016-07-31
181,5978057725,0.0048235990666248745,0.0011535817546903908,0.0073163593502048535,0.3128143358268881,2016-07-31
182,268311603350722,0.0048235990666248745,0.0012869504969232938,0.026097088856201867,0.3176132340635527,2016-07-31
183,210277954204,0.00478877163654094,0.00027961283962902483,0.012473294908996712,0.3149809028331897,2016-07-31
184,18807449704,0.004771357921498973,0.0008324509795755318,0.014077100651205338,0.31724906505502515,2016-07-31
185,108924385822784,0.004701703061331105,0.0026722973226947877,0.011472057914197059,0.3234426551882361,2016-07-31
186,273863336077899,0.004701703061331105,0.022933872639408173,0.029752186777953264,0.2890589912323524,2016-07-31
187,15779440092,0.00466687563124717,0.014890088754722162,0.032942541887702334,0.3088623441656669,2016-07-31
188,16307558831,0.00466687563124717,0.014217922685695031,0.02557845192107897,0.28757370010976097,2016-07-31
189,18793419640,0.004562393340995368,0.0016061601689879347,0.014295008207001575,0.3234992023427085,2016-07-31
190,167115176655082,0.004562393340995368,0.00024961308059473454,0.00928892653259618,0.3114093677356923,2016-07-31
191,281709225144,0.0045449796259534,0.0027957859394427595,0.021530077822541384,0.3205326693011422,2016-07-31
192,26595441166,0.0044927384808275,0.0010274626759588321,0.022477888461784112,0.3184673637106837,2016-07-31
193,147772245840,0.0044927384808275,0.0316658562328004,0.027110747674382638,0.3025558746282689,2016-07-31
194,769354053132340,0.0044404973357015974,0.01877274546873177,0.040673174103497814,0.28300498026057946,2016-07-31
195,109880029049898,0.004405669905617664,0.0015507124755890845,0.017198647193358434,0.3121053352871103,2016-07-31
196,152308008195941,0.004388256190575698,0.003857000264375262,0.022170773060880757,0.311967207932477,2016-07-31
197,127559550648374,0.004370842475533729,0.0006677238680833159,0.014246708032608324,0.3276014694816979,2016-07-31
198,72924719987,0.004353428760491764,0.00024414883887891557,0.006871460030262377,0.3059640565092029,2016-07-31
199,112779115408517,0.004353428760491764,0.001699888978914434,0.00893902554181892,0.31977102122374035,2016-07-31
200,451075468389015,0.004353428760491764,0.027894379150598086,0.02584281976262726,0.29777219009303496,2016-07-31
201,27479046178,0.004336015045449796,0.00015977571737984912,0.008562829043054138,0.304237915159487,2016-07-31
202,8358247707,0.00431860133040783,0.0007451635596766561,0.00893273849315257,0.3139488027825497,2016-07-31
203,12301006942,0.00431860133040783,0.0006396478815000481,0.01866676799846704,0.3085629716096219,2016-07-31
204,181135410243,0.00431860133040783,0.013912437201451376,0.012137130387074264,0.3128738401707776,2016-07-31
205,131004177063779,0.004283773900323896,0.021813961859353286,0.033394732007660986,0.2901098470372657,2016-07-31
206,316913578439861,0.004283773900323896,0.029129315402188924,0.036027728188919105,0.2913603574345802,2016-07-31
207,39442131319,0.0042489464702399615,0.010547009116081531,0.01251167298863613,0.3257164860553386,2016-07-31
208,47016231622,0.0042489464702399615,0.00016407514246408213,0.00842672572082199,0.3044475294359607,2016-07-31
209,159207208524,0.004179291610072093,0.003289359758811289,0.014425253163379047,0.3230685290266259,2016-07-31
210,184599864915751,0.004179291610072093,0.0002733343637003341,0.01156399911575605,0.3035018657481445,2016-07-31
211,214832449817,0.004161877895030126,0.004076469299929345,0.01658786572695887,0.32960377631564297,2016-07-31
212,7292655492,0.004092223034862258,0.0005828719141657057,0.017922641652106112,0.3111181168558217,2016-07-31
213,36400348187,0.004092223034862258,0.00929718034269156,0.016774286150374736,0.3025527827171092,2016-07-31
214,9335481377,0.004057395604778324,0.0012452081443654409,0.009867370959243671,0.3187588152327221,2016-07-31
215,34407447433,0.004057395604778324,0.0004942945515975631,0.014470080606891096,0.3030327843683149,2016-07-31
216,128472013912354,0.00402256817469439,0.004109828363277288,0.006481100185660656,0.3150948818101512,2016-07-31
217,236963176319804,0.003987740744610455,0.0006602097617634299,0.007149266275490619,0.31448905884852346,2016-07-31
218,42324160403,0.003970327029568488,0.0005916821714424327,0.007416628612370166,0.29968923665590297,2016-07-31
219,630067593722141,0.003952913314526521,0.01882272562636323,0.024058486933790764,0.2866715081094166,2016-07-31
220,33618597905,0.003918085884442587,0.03852862879639128,0.02329465395100824,0.284443334230045,2016-07-31
221,6491828674,0.0039006721694006203,0.0008317314313859387,0.018369926564792426,0.3189133291681927,2016-07-31
222,762592150466931,0.0039006721694006203,0.0038986979714018596,0.021857484620676486,0.3110265999915956,2016-07-31
223,7040724713,0.0038832584543586532,0.0022972191869411233,0.010556103781530959,0.321040132727529,2016-07-31
224,211482380627,0.0037961898791488173,0.0022105702197266555,0.009507623374603615,0.3250156436969624,2016-07-31
225,6276351475,0.003743948734022917,0.002184940026654064,0.007110810040258157,0.3179953169641898,2016-07-31
226,119984188013847,0.003743948734022917,0.04581753404078615,0.03330935371498995,0.3024106230847804,2016-07-31
227,19013582168,0.0037091213039389826,0.0005033683232838966,0.012454983704139907,0.3130293194049419,2016-07-31
228,568982666502934,0.0036917075888970156,0.013415307502755762,0.02371416993021715,0.288436620129965,2016-07-31
229,131459315949,0.003656880158813081,0.004017077893696811,0.01680845372927057,0.3298240923320299,2016-07-31
230,160288360552,0.003656880158813081,0.0014212687818528876,0.007155255430079248,0.32045287266744604,2016-07-31
231,168744703121,0.003656880158813081,0.0027110143598521857,0.007597489454053614,0.3169026899157595,2016-07-31
232,32616834014,0.0036046390136871796,0.002194064064492893,0.007509583579804435,0.3225335541223636,2016-07-31
233,55326701544,0.0035872252986452135,0.00210923248753207,0.008586178483827443,0.3166552579789509,2016-07-31
234,142026122544366,0.0035872252986452135,0.005634084754134512,0.015860673826842947,0.29635042341494666,2016-07-31
235,158352134203230,0.0035872252986452135,0.009563834344421998,0.006719295772543168,0.3165807652002823,2016-07-31
236,158671177481084,0.0035872252986452135,0.017050624901571155,0.027497995111826923,0.30375097467886897,2016-07-31
237,90240021027,0.003569811583603246,0.001275071183893827,0.008365575853540976,0.31958807400850625,2016-07-31
238,268914272540,0.003569811583603246,0.003276576364658992,0.017597641492168557,0.324175764012833,2016-07-31
239,8934429638,0.0035349841535193115,0.00044055348612148583,0.013069257983129202,0.3048268193237511,2016-07-31
240,8304333127,0.003482743008393411,0.001361131108300721,0.013866686366118763,0.31769844080309906,2016-07-31
241,35590531315,0.0034653292933514443,0.0023751335611545948,0.008795679021640232,0.3192365753720078,2016-07-31
242,44473416732,0.0034479155783094764,0.012716680561469513,0.02555738510900601,0.30343654234439216,2016-07-31
243,135665053303678,0.0034479155783094764,0.02412935582877643,0.02719838643808393,0.29301556824592484,2016-07-31
244,186473214703370,0.003430501863267509,0.002601995127433082,0.01942553649614029,0.31028339062631005,2016-07-31
245,10498053716,0.0034130881482255424,0.010531540896875104,0.029568477566997594,0.2853287844180376,2016-07-31
246,116548701336,0.0034130881482255424,0.001015875299019431,0.01050630405873377,0.3236831172238865,2016-07-31
247,184749301592842,0.0034130881482255424,0.00031447489606147954,0.009965758109802941,0.30495555349546266,2016-07-31
248,523943624350521,0.0034130881482255424,0.012243558191696938,0.02505478589331392,0.2858881013538307,2016-07-31
249,731244080298286,0.0033956744331835754,0.0020190194129268827,0.01836396516587062,0.31145850866857433,2016-07-31
250,109200595768753,0.003378260718141609,0.0004348437960395346,0.011682345840781264,0.2908108639064879,2016-07-31
251,369527829841639,0.003378260718141609,0.0021165617386610354,0.017880200874961127,0.30990014026419915,2016-07-31
252,105702905593,0.0033434332880576748,0.0004121123507200725,0.008601402428046695,0.31693322200098484,2016-07-31
253,300455573433044,0.0033260195730157073,0.0036783741552098258,0.011667988149951364,0.2981770571054487,2016-07-31
254,188355460514,0.0033086058579737407,0.01191219078108119,0.01980502732570009,0.30323452895507713,2016-07-31
255,737151126362683,0.0033086058579737407,0.015831885538718126,0.02541217342498836,0.2939290146438322,2016-07-31
256,49867377595,0.003291192142931773,0.012248964745162605,0.022063211833326032,0.2894886085851178,2016-07-31
257,68174059444,0.003291192142931773,0.0016550969730420339,0.0065101416592245704,0.31251715329237656,2016-07-31
258,124016042296,0.003291192142931773,0.004113603019895008,0.015469793555074276,0.28654942459760546,2016-07-31
259,358168880614,0.003291192142931773,0.001011194493223652,0.01547327769543729,0.3056923664673874,2016-07-31
260,423006854503882,0.003291192142931773,0.02030511418888277,0.008263651722906046,0.3060304728039528,2016-07-31
261,125567187620459,0.0032737784278898067,0.0005753061000701689,0.012005735897017844,0.2953717837438768,2016-07-31
262,99881661864,0.0032389509978058718,0.00010997688385409831,0.001422777177815362,0.2809691471087871,2016-07-31
263,61308923432,0.003221537282763905,0.0008620783385125103,0.01765098490109209,0.30875282879162363,2016-07-31
264,369116414061,0.003221537282763905,0.002919096045634364,0.0076764440458044845,0.3076939066088818,2016-07-31
265,444654488901592,0.003186709852679971,0.00018912841683478722,0.007416666368140784,0.302250081672656,2016-07-31
266,49651563727,0.0031692961376380037,0.004699470325361193,0.017537095061044547,0.2932855189903513,2016-07-31
267,6013004059,0.003151882422596037,0.0003218983748122516,0.00726981997389623,0.3068551646939325,2016-07-31
268,17614953850,0.003151882422596037,0.00029710725432760516,0.008250865975136783,0.3131054613139304,2016-07-31
269,196087640574,0.003117054992512102,0.020538695731777724,0.030760738802861082,0.281155924445162,2016-07-31
270,49961993286,0.003099641277470136,0.013920790924368202,0.012009411365962192,0.30339611813654155,2016-07-31
271,353967728021064,0.003099641277470136,0.0008451957426857826,0.014703454821349625,0.3034427624094212,2016-07-31
272,443476065755081,0.003099641277470136,0.004389048204885065,0.011716919830145384,0.2866493033703514,2016-07-31
