page_id,degree_centrality,eigenvector_centrality,unweighted_eigenvector_centrality,closeness_centrality
15704546335,0.10262822912766754,0.00836095066574817,0.40575814639866814,0.3626262391808669
346937065399354,0.10011231748408836,0.9624561718400118,0.4141575356672385,0.3617921230715814
18468761129,0.056413328341445156,0.06199696836102189,0.20831643189613197,0.3491308170366461
205344452828349,0.05114189442156496,0.022628023426931772,0.1635577543859759,0.34897447124305175
354522044588660,0.04944964432796706,0.018775786082519424,0.15566537979590814,0.3492979775883832
114517875225866,0.04498689629352303,0.06677598684053358,0.1495471943505611,0.3464288336884938
179035672287016,0.042006739049045304,0.0014170056533568856,0.1498102860565951,0.34130802365059476
199098633470668,0.041347809809060276,0.004685967654849905,0.05090730100170534,0.3452428755599349
10643211755,0.04124298015724448,0.0243593937725352,0.13735787983602954,0.34442790372856447
86680728811,0.040853612879071514,0.015466787505754783,0.11944298475455718,0.3481983739056609
7976226799,0.03938599775365032,0.019304214849390985,0.13339856774456837,0.34230978627891195
5281959998,0.03716959940097342,0.024082974422301985,0.12748519832575375,0.3429465971073398
131201286936061,0.03583676525645826,0.0006583201602514064,0.10932352289122534,0.33939923656038534
95475020353,0.034833395731935606,0.006014094970257653,0.14995274597712638,0.343004918441315
21785951839,0.03465368775739423,0.007022862267783085,0.029879482370620464,0.33586528231938534
5550296508,0.033500561587420444,0.029672005922389062,0.11664415493257185,0.3459046140000812
21898300328,0.033500561587420444,0.015380144418917248,0.09786284459668515,0.34364776475762243
341163402640457,0.03306626731561213,0.008928547341340158,0.08254983527369358,0.3454098124488617
20950654496,0.03290153500561588,0.009499953182125133,0.08410028720041747,0.3397052258063134
407570359384477,0.030340696368401348,0.007894624382048267,0.07427123066778568,0.3422858664535668
339226922847416,0.029696742792961438,0.002132916659841293,0.10492813809077912,0.34137258616315774
177486166274,0.02804941969299888,0.07610272330907832,0.1120961170783487,0.33954711854456743
423006854503882,0.02644702358667166,0.0010009127452843124,0.06806967091865467,0.33954039384053125
136264019722601,0.02451516286035193,0.0009140636558079597,0.08781663661950163,0.33214656817089544
69813760388,0.024035941594908277,0.001840073474423862,0.11069332508724425,0.33375662307865916
107705785934333,0.023182328715836767,0.002065916634240768,0.10341533970834274,0.33760472876202247
