page_id,degree_centrality,eigenvector_centrality,unweighted_eigenvector_centrality,closeness_centrality
15704546335,0.08199245757385291,0.7171061081667028,0.4212981074370025,0.3575144255988809
346937065399354,0.07221873035826525,0.036617036332570185,0.24171242617832076,0.35420095279341707
18468761129,0.058265241986172216,0.01679296425262409,0.21948254032178732,0.3520321966232285
199098633470668,0.056615336266499054,0.015273783812006057,0.09915427340301247,0.35025320928041453
205344452828349,0.053739786297925835,0.006696672502909644,0.1647331109167813,0.35024945932635276
5281959998,0.04852294154619736,0.006063812127959263,0.15433610495645886,0.349046135461568
354522044588660,0.04280326838466373,0.007725462871298843,0.1384117921401201,0.34759233286582514
179035672287016,0.04170333123821496,0.14802091021858205,0.23097109721277184,0.3420678405621314
114517875225866,0.04016341923318668,0.0038767646192847255,0.11428666412191911,0.3456312731114633
21785951839,0.040147705845380265,0.0478273257220044,0.050286466253360286,0.3407992332694391
10643211755,0.03956631049654306,0.005592792027617576,0.12618226960633716,0.34519726914919435
341163402640457,0.03947203016970459,0.006887311532458216,0.10168967612443564,0.3469177827972725
12566691349,0.03816781898177247,0.019058747836588296,0.12035566585414684,0.3463154886040037
339226922847416,0.036769327467001886,0.07633141039922856,0.17871464147273894,0.34208930252012965
86680728811,0.03447517284726587,0.03175391646142763,0.11691926860097535,0.34655762365329407
131201286936061,0.032369578881206784,0.04956945324407503,0.12948217265162196,0.33700758200098896
21898300328,0.030499685732243872,0.007705383750743566,0.08685307556041469,0.34294280442804426
228735667216,0.030153991200502828,0.008858293267191883,0.08148146478869156,0.3439994111399699
5550296508,0.02800125707102451,0.014209865107593748,0.09292371859238627,0.3447607204207021
407570359384477,0.027545568824638593,0.002283995559090323,0.062078684094750876,0.34244739872291424
112723252096438,0.027341294783155248,0.1870226052124475,0.16888672368430996,0.33875594122459124
59306617060,0.025377121307353864,0.012699081862141522,0.07989527407640352,0.34342522412815724
155869377766434,0.02262727844123193,0.013423510835587439,0.08651067167920205,0.34319104518321913
134486075205,0.022580138277812696,0.005284382010424572,0.061967452027319375,0.3430147213018496
307188559330028,0.02232872407291012,0.042577240479467385,0.07689091829778051,0.3354421943091515
226821494115353,0.022218730358265243,0.16879873766387243,0.1247409574235441,0.3342289970269414
164305410295882,0.022108736643620366,0.007285043082161352,0.053324203000964784,0.341243597901259
24085780715,0.021684475172847266,0.0006643628032345457,0.048392249388715405,0.330467810855313
123624513983,0.021385920804525456,0.1495334326518216,0.12817153539788226,0.3375744254919564
6250307292,0.021244500314267757,0.004206446321075961,0.07475440625851604,0.3412293602862179
129255907131113,0.021087366436203646,0.03430018271798628,0.10527188551826029,0.3346735004961688
20950654496,0.020317410433689502,0.0011832101394922542,0.04121778905214868,0.3370978711126682
177486166274,0.020317410433689502,0.005329637645039003,0.06845829095237056,0.3359175249263249
95475020353,0.019704588309239473,0.3134588257196724,0.1143175472619228,0.337469955332735
295199098300,0.019626021370207417,0.0021559725965454375,0.04495342095519123,0.3393005310321938
519305544814653,0.01791326209930861,0.08148533644360913,0.09609125303310333,0.33488591112430516
107705785934333,0.017881835323695788,0.145130988755195,0.10128460856345332,0.3358692415888954
95926963131,0.017834695160276554,0.019530819707859685,0.05684647459967016,0.34044457394996464
184859785026060,0.017834695160276554,0.05407608386731829,0.09426320832155294,0.3335678525180223
157750900979288,0.01700188560653677,0.0010775842089508208,0.039630467622138746,0.33424948657954695
159207208524,0.01642049025769956,0.005772677482296987,0.043894250970300065,0.33954000083032343
721683147909323,0.016263356379635448,0.09974650035684368,0.08962634720774354,0.32572310449544484
7331091005,0.01610622250157134,0.027684949321172575,0.03125539525703797,0.339518857546132
513813158657249,0.016027655562539284,0.04995647643854305,0.0843895962134358,0.32606073895406207
219856014723410,0.01565053425518542,0.004285729274472832,0.03419033664919701,0.33668502032624914
21124264380,0.015634820867379006,0.0024348569653411135,0.018213188767800675,0.33341486781222607
325935647511804,0.014754871150219987,0.022618722299442985,0.07600073194008801,0.32737571051156833
997108126967413,0.014739157762413576,0.0032334918277034364,0.028148330586925733,0.33858063981950093
69813760388,0.014707730986800754,0.11040304748768212,0.08746523408690259,0.3299378731644344
7976226799,0.014676304211187931,0.0013386729108129112,0.04605516701258621,0.33009434438222085
174742062548592,0.01466059082338152,0.0019804228922665175,0.04325426816990989,0.3355798327947889
618786471475708,0.014456316781898177,0.0018080856939317906,0.03774431079558604,0.337536112257532
235203259169,0.01404776869893149,0.08329607753446125,0.07107837955740176,0.32831536902109554
440106476051475,0.013984915147705845,0.0528318145573544,0.09027178551679124,0.3294527583637133
34226391050,0.013859208045254557,0.022131568225725356,0.06774269745236505,0.33879453189726594
22156858944,0.013529226901319925,0.004829980830813476,0.02223938324071503,0.3367508698247998
13652355666,0.013513513513513513,0.023418529529461978,0.05403106805336013,0.34071049918243645
18807449704,0.013214959145191702,0.002093654002113617,0.036440808955357805,0.3386787862474506
122560544447547,0.012837837837837837,0.003320451606581163,0.03631154818561012,0.33895249443091746
532854420074062,0.012759270898805783,0.042658911039064225,0.062174561785543314,0.3373238056938988
62507427296,0.012649277184160904,0.0012249428692880638,0.037287731434141776,0.32870793685881655
68771922854,0.012523570081709616,0.003203834776598451,0.027246092542676535,0.33444768184838725
153213781413350,0.01213073538654934,0.0016796404618565186,0.04105785174950335,0.3322972533723387
43179984254,0.01198931489629164,0.01057456262850641,0.046679015820595984,0.3320544051969143
182919686769,0.011942174732872407,0.1771557228815693,0.08825839920522473,0.33435880663525513
146422995398181,0.01183218101822753,0.0066470964857915414,0.04817491224684911,0.33255059823325506
