page_id,degree_centrality,eigenvector_centrality,unweighted_eigenvector_centrality,closeness_centrality
15704546335,0.08749537276967498,0.5884429951974044,0.48026986209120565,0.359032650630486
346937065399354,0.06981565114385134,0.26352390598026226,0.16452163415427462,0.3533672101569309
341163402640457,0.05708151328940549,0.0076064045699365925,0.12299577455610596,0.35154320831157243
199098633470668,0.05161767972162582,0.004392739353000767,0.0668249626961187,0.3487983659588169
18468761129,0.050729251499222625,0.02625668167966775,0.11916434866984468,0.34924113057188483
354522044588660,0.04787147405049234,0.009331244348004327,0.10593046855485841,0.34907584095703703
21898300328,0.04227437624935219,0.00473096929436517,0.09225664514070919,0.34765102017279503
205344452828349,0.041459983712149255,0.005325383653423896,0.0839406491294167,0.3461306121226342
131201286936061,0.03943140593766195,0.03494233873470972,0.16292122344420004,0.33841625624179356
86680728811,0.038157992152217365,0.016566007227448745,0.10015229791166308,0.34746285112887465
5550296508,0.038054342192937,0.023224022220389627,0.0961355468917827,0.34687873678522646
179035672287016,0.0369734211890131,0.05812618861026668,0.2050170198118835,0.3343847515421604
165583971161,0.035655585992448356,0.006707731937900343,0.07492877662805483,0.3453616207303648
114517875225866,0.03386392241060191,0.018966883215866936,0.0702004396226806,0.34448645774847336
21785951839,0.031124602058192046,0.004696802511259905,0.023680489108766464,0.3367298865926807
339226922847416,0.031035759235951726,0.019062532733296778,0.14262050270950385,0.3410699790923626
164305410295882,0.030784037906270822,0.006623313737262873,0.06075746754006921,0.3447845438496158
95475020353,0.03065077367291034,0.6087630072212233,0.20322074485058672,0.3403566992798268
5281959998,0.028888724365144,0.008547518888446614,0.06043280251197906,0.3398195301510124
7938522410,0.028163174650181387,0.009004745953069944,0.0654030362873722,0.34367363124891565
62507427296,0.027615310579699414,0.005798574337440875,0.05377892144327578,0.3386774526039148
10643211755,0.027585696305619307,0.00824718024219507,0.05755799281761924,0.3410263599293658
908009612563863,0.025942104094173392,0.007023810224269473,0.0537085772969825,0.34146305425997703
69813760388,0.0239727548678463,0.12758706757108118,0.15391384093861485,0.3314148864467464
112723252096438,0.023721033538165397,0.1037673428661381,0.165906915870246,0.33480459148440933
226821494115353,0.02311394091952321,0.0644820099053582,0.13625197971666794,0.3340206682244116
12566691349,0.02293625527504257,0.00614205473240667,0.0472786931679447,0.342563083962073
997108126967413,0.022699341082401715,0.010964599345770416,0.05092111407472837,0.3422417920909867
20950654496,0.02222551269712001,0.0024616996259864293,0.03215787035546242,0.3385517635396778
123624513983,0.021337084474716814,0.14378910577492213,0.13464393205923672,0.3357092014855632
107705785934333,0.02001924927815207,0.12453654173548986,0.1383207854756916,0.33594669897032103
7331091005,0.019589842303990523,0.004973548526390992,0.029959965356757053,0.33998283682726493
47689998796,0.01873102835566743,0.003577776947174868,0.04174247389749101,0.34007956167501363
868219436604578,0.018671799807507217,0.017531365665257953,0.062146003539219556,0.3308518608657476
157750900979288,0.01864218553342711,0.0024543151465049404,0.028281421555162847,0.33609978621395087
160389977329803,0.018523728437106684,0.0019769778422022784,0.03788501957570052,0.34027651669456044
238680483163972,0.018390464203746206,0.038265271481835395,0.1210064884966815,0.3268156556252681
184859785026060,0.018346042792626045,0.026727440886992637,0.09856217401520405,0.33368628262575023
177486166274,0.018331235655585993,0.017325911342301402,0.04505399098719002,0.33290758142505245
407570359384477,0.017901828681424446,0.0026696128047516724,0.03322760433000455,0.3372999849182912
423006854503882,0.017812985859184127,0.09117609803546667,0.0647860597379185,0.3337376829802495
389658314427637,0.017235507514622047,0.06897005242629912,0.10848211526446852,0.33422677728659783
182919686769,0.016998593321981195,0.1345009610542659,0.12663757512453033,0.3360378830839622
59306617060,0.016835714814540607,0.007302799107890331,0.03867374799018231,0.34034333289152663
197311240419563,0.0168061005404605,0.0010149040742862589,0.023799556837998705,0.32584797740293553
136264019722601,0.016658029170059967,0.09028682133574523,0.09278372357665679,0.3265601228409803
979613892126968,0.01652476493669949,0.02723771403710138,0.0353890630766293,0.3317034662584025
529525930430284,0.016021322277337675,0.007799468202153038,0.08778701484714585,0.3276744570739892
228735667216,0.01585844376989709,0.0027341708522361386,0.02980775331536144,0.3394269040776661
10606591490,0.01581402235877693,0.0028947600597171537,0.03198544883771952,0.33686077302431794
610045389164725,0.015651143851336344,0.03148030577588803,0.0367662658510445,0.33541361276807785
7976226799,0.01559191530317613,0.0031490022982493685,0.03324804896458815,0.33227576621696103
142474049098533,0.01559191530317613,0.006421760195171859,0.03153477855370095,0.32951213136569946
440106476051475,0.014895979862293626,0.04796108523763884,0.10626698076662253,0.32534948873048425
155869377766434,0.014807137040053306,0.012747234140160947,0.04441380078972006,0.3411136094150525
114288853688,0.014703487080772933,0.005156664028232873,0.03741105890456531,0.34042354697266536
